Unique id,channel_name,category,Sub-category,Customer Remarks,Order_id,order_date_time,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,connected_handling_time,Agent_name,Supervisor,Manager,Tenure Bucket,Agent Shift,CSAT Score
296da80c-42f0-4277-8ec9-9df1217bc620,Inbound,Order Related,Delayed,Good service provided by the executive ,,,4/8/2023 10:02,4/8/2023 10:04,4-Aug-23,,,,,Brian Wilson PhD,Emma Park,John Smith,31-60,Morning,5
d8cd8750-7b18-4187-ae4f-937a5a62818e,Outcall,Order Related,Invoice request,,,,4/8/2023 13:51,4/8/2023 13:53,4-Aug-23,,,,,Summer Mitchell,Sophia Sato,John Smith,0-30,Morning,5
e8860821-0e3b-46b4-baa2-d71c5b1e8fd8,Inbound,Product Queries,Product Specific Information,Excellent ,,,4/8/2023 16:19,4/8/2023 16:21,4-Aug-23,,,,,Michael Cooper,Ethan Nakamura,Emily Chen,0-30,Evening,5
f40ed674-eb9b-44a4-816d-3af93aaf729d,Inbound,Returns,Reverse Pickup Enquiry,Thank you to solve my problem. Best of luck for your future. ,,,5/8/2023 0:53,5/8/2023 1:05,5-Aug-23,,,,,Jason Glover,William Park,John Smith,61-90,Evening,5
55d1d87c-929b-4a91-a20a-70c3e5b15196,Inbound,Returns,Return request,,,,4/8/2023 21:57,4/8/2023 21:59,4-Aug-23,,,,,Seth Williamson,Sophia Sato,John Smith,>90,Afternoon,5
2043378c-0ecb-487b-a2d7-e3903f72f1b0,Inbound,Refund Related,Refund Enquiry,Thank you Shopzilla costumer service is excellent ??,,,4/8/2023 11:37,4/8/2023 13:30,4-Aug-23,,,,,Brian Mcguire,Elijah Yamaguchi,Emily Chen,>90,Morning,5
c5ba18ee-33d4-4496-8441-693cf6c9c9b9,Inbound,Returns,Missing,Thanks full,,,4/8/2023 19:11,4/8/2023 22:27,4-Aug-23,,,,,Vincent Nguyen,Elijah Yamaguchi,Michael Lee,31-60,Afternoon,5
35277729-56a5-46e9-86ef-9e1930dd1ee4,Inbound,Returns,Return request,,,,4/8/2023 13:03,4/8/2023 15:04,4-Aug-23,,,,,Toni Rodriguez,Dylan Kim,Michael Lee,>90,Morning,5
6c9140d1-2f36-4a27-bf70-05617946b35b,Outcall,Returns,Reverse Pickup Enquiry,Overall Good!!,,,4/8/2023 15:22,4/8/2023 16:23,4-Aug-23,,,,,Jennifer Hernandez,Lily Chen,Michael Lee,>90,Morning,5
704be3a3-0980-4544-8bef-ba00b0143a49,Inbound,Returns,Fraudulent User,,,,4/8/2023 20:50,4/8/2023 20:53,4-Aug-23,,,,,Nancy Baker,Olivia Wang,John Smith,>90,Evening,5
4f9d97eb-39e8-4bc6-a4f8-4f4648f793ef,Inbound,Returns,Reverse Pickup Enquiry,Good sir,,,4/8/2023 22:13,4/8/2023 22:14,4-Aug-23,,,,,David Todd,Noah Patel,Michael Lee,31-60,Evening,4
520a5929-01b6-4551-a92d-9099860380c2,Inbound,Feedback,UnProfessional Behaviour,Good,,,4/8/2023 12:37,4/8/2023 12:39,4-Aug-23,,,,,David Meza MD,Olivia Suzuki,John Smith,31-60,Morning,5
e9969571-57eb-4bd1-9655-b4a19150201b,Inbound,Returns,Reverse Pickup Enquiry,,,,4/8/2023 12:49,4/8/2023 12:51,4-Aug-23,,,,,Melissa West,William Park,John Smith,31-60,Morning,5
59f1a16d-001e-4165-a923-93582a8febd8,Inbound,Order Related,Installation/demo,,,,4/8/2023 18:56,4/8/2023 18:59,4-Aug-23,,,,,Katrina Rodriguez,Elijah Yamaguchi,John Smith,>90,Evening,5
ddeb6c30-1e95-4fa0-b45d-60a4215547a4,Inbound,Product Queries,Product Specific Information,,,,4/8/2023 18:39,4/8/2023 19:45,4-Aug-23,,,,,James Blackwell,Jackson Park,William Kim,On Job Training,Evening,1
0179c862-561c-4810-8031-4d8d0df47a64,Inbound,Returns,Reverse Pickup Enquiry,,,,2/8/2023 20:19,4/8/2023 13:27,4-Aug-23,,,,,Sara Campbell,Logan Lee,Emily Chen,61-90,Evening,5
e7966e15-7b31-4bd9-83d5-3aa9b936c727,Outcall,Cancellation,Not Needed,,,,3/8/2023 23:10,4/8/2023 10:40,4-Aug-23,,,,,Joshua Franklin,Mia Patel,Emily Chen,0-30,Evening,2
dc78ba12-8d89-442b-8dc0-bed23a7dfcf0,Inbound,Cancellation,Not Needed,,,,4/8/2023 16:25,4/8/2023 16:27,4-Aug-23,,,,,Andre Adams,Carter Park,Michael Lee,31-60,Evening,5
da8364bf-dc7d-4782-997a-0b165f8b7cd5,Inbound,Returns,Reverse Pickup Enquiry,,,,4/8/2023 23:59,5/8/2023 0:01,5-Aug-23,,,,,Kristi Schultz,Noah Patel,Michael Lee,61-90,Night,5
caf0c522-f91f-47cb-bfe2-28615b475518,Inbound,Shopzilla Related,Signup Issues,,,,4/8/2023 21:55,4/8/2023 22:00,4-Aug-23,,,,,Christina Lewis,Aiden Patel,John Smith,>90,Evening,5
d843bd5b-ab79-4266-b8d0-e677797b5283,Outcall,Returns,Return request,,8141e70b-2918-4bc9-96ca-2d903cdd20a2,28/07/2023 19:18,3/8/2023 20:37,4/8/2023 0:09,4-Aug-23,SALEM,Electronics,999,,Lauren Juarez,Jacob Sato,Emily Chen,61-90,Evening,4
413d4c72-3d51-4cc4-97ac-78612e2787dc,Outcall,Order Related,Priority delivery,,,,4/8/2023 18:17,4/8/2023 18:19,4-Aug-23,,,,,Katherine Walker,Olivia Wang,Emily Chen,31-60,Evening,5
f51252fe-b819-4aa5-8912-1e6719050d86,Outcall,Returns,Reverse Pickup Enquiry,Good communication ,,,4/8/2023 18:31,4/8/2023 18:35,4-Aug-23,,,,,Trevor Turner,Olivia Wang,Emily Chen,31-60,Evening,5
8b2e115b-1cc3-4741-85bc-f80a4d9faeeb,Inbound,Refund Related,Refund Related Issues,Very nice ??,,,4/8/2023 8:48,4/8/2023 9:39,4-Aug-23,,,,,Mrs. Jordan Miller,Sophia Sato,John Smith,0-30,Morning,5
496cd82a-150b-4710-8097-a5e6c6646a78,Outcall,Returns,Reverse Pickup Enquiry,,,,4/8/2023 11:36,4/8/2023 13:13,4-Aug-23,,,,,Emily Sharp,Austin Johnson,Michael Lee,0-30,Morning,5
4ace9d23-1e5f-4dc6-acc2-3ced40de7cb5,Inbound,App/website,Issues with Shopzilla App,,,,4/8/2023 16:27,4/8/2023 16:27,4-Aug-23,,,,,Brittany Thornton,Ethan Nakamura,Emily Chen,0-30,Evening,5
5396b9b5-93b0-409c-988f-5944eb37ce79,Inbound,Shopzilla Related,General Enquiry,,,,4/8/2023 11:52,4/8/2023 11:59,4-Aug-23,,,,,Jacob Schroeder,Brayden Wong,Michael Lee,>90,Afternoon,5
2ac8d2d3-4a49-469e-a85f-7c0a757f872e,Inbound,Returns,Reverse Pickup Enquiry,,,,4/8/2023 16:08,4/8/2023 16:26,4-Aug-23,,,,,Kerry Austin,Ava Wong,Olivia Tan,>90,Evening,5
752659da-4895-4236-8b8a-1102ee830865,Inbound,Returns,Return request,,,,4/8/2023 18:32,5/8/2023 0:09,5-Aug-23,,,,,Christopher Sanchez,Austin Johnson,Michael Lee,0-30,Morning,5
943cacfb-3db4-4a3f-acfd-5c73236f7aab,Inbound,Order Related,Seller Cancelled Order,Keep it up ??,,,4/8/2023 18:14,4/8/2023 18:22,4-Aug-23,,,,,Garrett Kim,Elijah Yamaguchi,John Smith,>90,Evening,5
786897d4-3788-407e-ad4a-bfadc265613d,Inbound,Returns,Reverse Pickup Enquiry,,,,4/8/2023 17:42,4/8/2023 17:44,4-Aug-23,,,,,Amy Gonzalez,Logan Lee,Emily Chen,61-90,Evening,4
13e0905a-1a9e-49c6-bbfb-b11825214586,Inbound,Returns,Missing,,,,4/8/2023 21:49,4/8/2023 21:54,4-Aug-23,,,,,Wendy Taylor,Madison Kim,Michael Lee,31-60,Evening,5
122c9bbe-9395-44b4-956b-64dac573ae2a,Inbound,Returns,Missing,,,,4/8/2023 21:45,4/8/2023 21:54,4-Aug-23,,,,,Rebecca Graham,Alexander Tanaka,Michael Lee,0-30,Evening,5
e52f24b9-9046-4305-8d66-3caa0452aae1,Inbound,Refund Related,Refund Enquiry,,32de4675-f720-47c4-966c-1bf5940565ca,10/7/2023 11:17,6/8/2023 0:29,6/8/2023 0:34,6-Aug-23,HYDERABAD,LifeStyle,1091,,Erin Le,Logan Lee,Emily Chen,61-90,Evening,4
747d232e-7045-483d-930b-63c6ee34c6ab,Inbound,Returns,Reverse Pickup Enquiry,,d1c5b7fd-0059-4199-9f89-6b9a9fbd2431,,6/8/2023 21:05,6/8/2023 21:11,6-Aug-23,,,,,Alan Cruz,Isabella Wong,Emily Chen,>90,Evening,4
6c9e8497-f643-4dcf-9dc7-66482339793c,Inbound,Returns,Wrong,,873edd05-5efc-4d58-a32c-85c786afc26d,,6/8/2023 22:04,6/8/2023 22:12,6-Aug-23,,,,,Wendy Taylor,Madison Kim,Michael Lee,31-60,Evening,5
f142ca2e-1bcb-4c29-83fd-473b935df0c8,Outcall,Returns,Reverse Pickup Enquiry,super service,33eb0a0c-bbd3-4ef4-8d2d-e96912c5d2d9,,5/8/2023 11:38,5/8/2023 14:48,5-Aug-23,,,,,Brandon Young,Zoe Yamamoto,John Smith,>90,Morning,4
56e69b7e-46c9-4c53-b181-3d511142bfd2,Email,Refund Related,Refund Enquiry,,e461d60b-624e-4ea4-8a2a-ca8ecb221e2a,,5/8/2023 15:44,5/8/2023 15:44,5-Aug-23,,,,,Olivia Nguyen,Carter Park,Michael Lee,>90,Morning,5
6872125c-793a-4794-baae-90dff2c826a0,Inbound,Order Related,Installation/demo,Thanks,1dab00ea-3583-4441-aa96-44bb905f9fbd,,5/8/2023 16:25,5/8/2023 17:14,5-Aug-23,,,,,Jesse Miller,Emily Yamashita,John Smith,>90,Morning,5
56b90d88-9a95-4717-b0da-8c0b051287b2,Outcall,Order Related,Installation/demo,,ce29b372-e46a-4f22-9705-21c66f5441e6,,6/8/2023 7:26,6/8/2023 9:34,6-Aug-23,,,,,Renee Martin,Lily Chen,Michael Lee,>90,Morning,5
4e64fae5-19ed-4497-a2ff-f7825ce8d8d8,Inbound,Order Related,Order status enquiry,,13414310-04c1-4bee-a1ee-954f7f403a1c,,6/8/2023 17:08,6/8/2023 21:19,6-Aug-23,,,,,Joshua Franklin,Mia Patel,Emily Chen,0-30,Evening,5
4ff51b79-7e01-4777-ac85-531cfb8a332d,Inbound,Cancellation,Return cancellation,The customer executive was really good,7dfda215-0891-497f-ac77-62bccd195d3d,,6/8/2023 18:22,6/8/2023 18:27,6-Aug-23,,,,,Haley Carroll,William Park,John Smith,61-90,Evening,5
147816e4-17c0-4590-a57e-5c7328501109,Inbound,Refund Related,Refund Related Issues,Great ??,26af65a6-e7a2-47c8-bccd-16b1c27b97bc,14/05/2023 15:58,5/8/2023 11:53,5/8/2023 11:58,5-Aug-23,WARDHA,Electronics,329,,Jacob Hester,Emily Yamashita,John Smith,>90,Morning,5
4adaaef1-0f9c-4c93-b175-3b692deed437,Outcall,Cancellation,Return cancellation,Thanks for all of you.,7dac1162-3426-4559-baf2-2507e4f33e15,,5/8/2023 17:04,5/8/2023 17:07,5-Aug-23,,,,240,Jasmine Maxwell,Olivia Wang,Olivia Tan,>90,Morning,5
391d6dbd-4bce-4588-b6fc-655ed018f000,Email,Returns,Return request,,e433bbb5-d7a8-4f6e-b399-af52f2e8d427,29/07/2023 16:03,5/8/2023 14:44,5/8/2023 15:05,5-Aug-23,HYDERABAD,Electronics,1299,,Joshua Stewart,Sophia Sato,John Smith,>90,Afternoon,5
945cd2b1-7967-4c08-9bae-c3fdc152195b,Inbound,Order Related,Priority delivery,,62944efa-1a9d-4e51-8f45-1d2055542dc2,,5/8/2023 8:30,5/8/2023 8:31,5-Aug-23,,,,,James Abbott,Mason Gupta,Jennifer Nguyen,On Job Training,Morning,5
6df1aa98-3378-4a84-9d83-eb8d0d614b7a,Inbound,Refund Related,Refund Enquiry,,52271f1d-e092-4838-8f42-70a9c6c3711a,,6/8/2023 11:11,6/8/2023 11:43,6-Aug-23,,,,,Steven Cline,Emily Yamashita,John Smith,>90,Morning,5
c09404db-5569-4379-ba67-9ef7a9cf2326,Inbound,Returns,Reverse Pickup Enquiry,,820aeb64-e6f9-4307-9241-1f9506739a02,,6/8/2023 13:03,6/8/2023 15:28,6-Aug-23,,,,,Anthony Hayes,Madison Kim,Emily Chen,>90,Split,3
78f7507f-12b9-4f8d-866e-c75597e5d685,Outcall,Product Queries,Product Specific Information,,acdc8b17-0f7b-4bc9-abc7-6441ac3a9939,,6/8/2023 18:14,6/8/2023 18:17,6-Aug-23,,,,,Kelly Singh,Ava Wong,William Kim,On Job Training,Evening,4
e4a2a109-42d5-4b26-8dab-19c27dedab81,Inbound,Returns,Missing,,506dd942-5032-4178-b8a6-a46389f06b27,,5/8/2023 11:39,5/8/2023 23:40,5-Aug-23,,,,,Tammy Cochran,Madison Kim,John Smith,>90,Split,1
485d708d-1e42-4b86-954b-e0adc9423ea2,Inbound,Shopzilla Related,Shopzila Premium Related,,6010de9a-a2d6-4771-8667-d52f3229204f,,5/8/2023 12:05,5/8/2023 12:16,5-Aug-23,,,,,Susan Wolf,Emma Park,John Smith,31-60,Morning,5
0eddb493-df44-4842-920c-74eece020360,Inbound,Returns,Service Centres Related,Costomer care support bhaut hi aacha hai,00d70fb4-197d-4ce1-97bb-ffd4821511b6,,6/8/2023 8:13,6/8/2023 8:14,6-Aug-23,,,,,David Smith,Nathan Patel,John Smith,>90,Split,5
b305c939-237e-4b20-beb6-ec3101a96d92,Inbound,Returns,Reverse Pickup Enquiry,,d05199b9-8052-49d6-98d6-9f63fe80ccd5,,6/8/2023 9:49,6/8/2023 9:51,6-Aug-23,,,,,Mike Fields,Madison Kim,John Smith,>90,Split,5
3f9a013c-ba0b-49e3-8806-b13b3dc8e79d,Outcall,Returns,Return request,,27ec436a-6032-4eb4-b406-1902997bb464,,5/8/2023 13:29,5/8/2023 13:33,5-Aug-23,,,,205,Jennifer Perry,Mia Patel,Olivia Tan,>90,Morning,5
d36806ae-943e-4fd7-88ae-a8f565472da0,Inbound,Order Related,Priority delivery,If someone needs something urgent you should make policies for them. ,b8b4ce1d-e111-45b0-9067-d1553341ed3c,,5/8/2023 19:15,5/8/2023 19:17,5-Aug-23,,,,,Shannon Reyes,Ava Wong,William Kim,On Job Training,Evening,1
df58d94c-68ca-4aba-a67b-5e01c868e155,Inbound,Returns,Service Centres Related,,88bff415-f024-489e-aec0-1a45b9f4635d,,5/8/2023 20:09,6/8/2023 17:19,6-Aug-23,,,,,Janet Maxwell,Landon Tanaka,John Smith,>90,Split,1
6c104e47-b687-4ae5-81d2-02f34a5cfb42,Inbound,Order Related,Priority delivery,She very simplely talking skills very good communication skills. i simple understand her languag,11db9838-7ec5-4b66-8838-8212686122e7,,5/8/2023 22:48,6/8/2023 6:19,6-Aug-23,,,,,Matthew White PhD,Scarlett Chen,John Smith,0-30,Morning,5
86197338-e7f1-4ffe-be68-df7696d2c770,Inbound,Order Related,Installation/demo,,653ad257-3bf2-4fff-876c-82f11f616a75,,6/8/2023 6:34,6/8/2023 6:38,6-Aug-23,,,,,Tina Harrington,Carter Park,Michael Lee,>90,Morning,4
ff4ec134-9d98-4c18-864a-2a8d15569334,Inbound,Payments related,Online Payment Issues,,7bb01d72-adf4-4673-bc3c-e5573b43ea21,,6/8/2023 12:00,6/8/2023 12:01,6-Aug-23,,,,,Kenneth Martin,Aiden Patel,John Smith,31-60,Morning,5
804e7f04-097b-464a-aac7-8e578f5e5787,Inbound,Returns,Return request,,445cb749-3c0c-49fb-88af-5f793df92035,,6/8/2023 14:21,6/8/2023 14:26,6-Aug-23,,,,,Timothy Frederick,Brayden Wong,Michael Lee,>90,Afternoon,5
b9b99d4c-baf4-4b6a-985f-433ca8acdfda,Inbound,Order Related,Order status enquiry,,2a87e843-5188-4e0c-8776-a7b9a6c28c0c,23/07/2023 09:52,5/8/2023 21:48,5/8/2023 21:51,5-Aug-23,SIKANDRA,LifeStyle,599,,Carol Washington,Lucas Singh,John Smith,31-60,Evening,5
5847446c-8cc4-4a12-9313-da644be0553d,Inbound,Order Related,Order status enquiry,,c2aa3215-4973-455f-9350-303ec50f7b45,3/8/2023 8:09,5/8/2023 14:36,5/8/2023 16:32,5-Aug-23,PATNA,Books & General merchandise,186,,Victoria Butler,Abigail Suzuki,Jennifer Nguyen,On Job Training,Morning,5
52c4264a-2e14-4cc8-acf5-c98df7423a24,Inbound,Returns,Reverse Pickup Enquiry,,628cc35a-c85e-42c9-850b-f0f4c3fb5427,,5/8/2023 6:41,5/8/2023 7:14,5-Aug-23,,,,,Jennifer Cox,Evelyn Kimura,John Smith,0-30,Morning,5
c5a7255e-b9e6-48c0-86a0-b59c707729d2,Inbound,Returns,Missing,Good ,43bcbee0-fea8-48ab-8432-99a0dadd38f1,,5/8/2023 21:10,5/8/2023 21:40,5-Aug-23,,,,,Scott Scott,Elijah Yamaguchi,John Smith,>90,Evening,5
fa4d0f6f-9b8e-4d6d-b238-d551804aa404,Inbound,Order Related,Delayed,igffdjffgvd TMC cejd,22516e5b-1864-4cd3-aba0-5fe637ecb8b8,,5/8/2023 17:53,5/8/2023 17:53,5-Aug-23,,,,,John Bell,Ava Wong,William Kim,On Job Training,Evening,5
7b28c28b-6966-4514-82d9-5187f50965fa,Outcall,Cancellation,Return cancellation,Nice ,8c6547f1-ddff-4cb1-a463-576cfab02fe3,,6/8/2023 11:50,6/8/2023 12:00,6-Aug-23,,,,,Katrina White,Mia Patel,Olivia Tan,0-30,Morning,4
8ad36590-2792-441b-ac57-b3043e7573a0,Inbound,Returns,Return request,Please make sure the sellers don't fool the customers.,a846eebb-e7f4-4c46-b749-b8d5bdcc2ff5,,6/8/2023 22:30,6/8/2023 22:35,6-Aug-23,,,,,Micheal Wagner,Aiden Patel,John Smith,>90,Evening,5
a85ec3d5-e51f-4731-985d-11548ad831bf,Inbound,Returns,Return request,,0791a872-c6d7-4c6c-94a2-536862b4bbc3,27/07/2023 13:44,4/8/2023 17:48,5/8/2023 16:01,5-Aug-23,KUCHAMAN CITY,Electronics,397,,Benjamin Taylor,Mia Patel,Emily Chen,0-30,Evening,3
8a9ac013-20c7-4741-a4fd-5ceda624d99c,Inbound,Returns,Reverse Pickup Enquiry,,fc17c582-a90b-4970-8d2b-4343ca610174,,5/8/2023 9:11,5/8/2023 14:42,5-Aug-23,,,,,John Mccall,Isabella Wong,Emily Chen,>90,Afternoon,5
9ee717d6-15fa-4675-bb79-765ed462d5a3,Inbound,Cancellation,Not Needed,,d1f8bbd8-541f-45b4-b21c-1dd3f45d6d57,,5/8/2023 14:40,5/8/2023 14:41,5-Aug-23,,,,,Pamela Johnson,Scarlett Chen,John Smith,0-30,Morning,5
cea2c00d-bee0-4f8d-a3bd-979c15d0810d,Inbound,Returns,Reverse Pickup Enquiry,,94d063de-9755-42b8-9318-6d7f9503cf2f,,6/8/2023 6:59,6/8/2023 7:02,6-Aug-23,,,,,Steven Sanders,Mia Patel,John Smith,31-60,Morning,5
6d748080-7451-443a-adf2-d39be18dab4c,Inbound,Order Related,Invoice request,Thanks Shopzilla ,a8cf11b6-b054-4975-a162-04211189a5c3,,6/8/2023 8:26,6/8/2023 8:28,6-Aug-23,,,,,Anthony Smith,Mia Patel,John Smith,>90,Morning,4
48198312-4719-445a-b9db-55a8add0b5f1,Inbound,Returns,Return request,,6e8f03ef-89d8-4989-ae19-a2678bf87a73,,6/8/2023 14:08,6/8/2023 15:04,6-Aug-23,,,,,Andre Hunter,Lily Chen,Michael Lee,>90,Morning,1
a54dc154-af70-4d76-bcaf-edefe6d462c4,Inbound,Shopzilla Related,Shopzila Premium Related,Gud by staff,03819075-ee13-47de-b210-0609fad564f3,,6/8/2023 7:00,6/8/2023 7:07,6-Aug-23,,,,,Amy Mendez,Sophia Sato,John Smith,0-30,Morning,5
caf3aa60-45b3-4596-87c3-705637129593,Outcall,Order Related,Order status enquiry,All are good,5460777c-181d-4344-b930-b614bf2e7999,,6/8/2023 13:30,6/8/2023 13:32,6-Aug-23,,,,,Carolyn Lewis,William Park,Jennifer Nguyen,On Job Training,Morning,5
0ab441a6-ab6a-49a1-88a9-f1520e5257ad,Inbound,Returns,Fraudulent User,,8f5fb23e-a62a-45fc-9251-51da961bab2d,20/07/2023 18:22,5/8/2023 10:07,5/8/2023 10:28,5-Aug-23,DAUSA,Electronics,4969,,Terri Nelson,Sophia Sato,John Smith,0-30,Morning,4
b3960205-29a6-4c36-bce1-a50478ba9fcd,Inbound,Product Queries,Product Specific Information,Good,56e3820b-1972-4f5b-8e07-52d76257aeff,,5/8/2023 9:54,5/8/2023 10:02,5-Aug-23,,,,,Luke Schultz,Austin Johnson,Michael Lee,0-30,Morning,5
6127b452-5972-4742-92cd-f55ee2603012,Outcall,Returns,Return request,,2b6f8391-9da4-4d9e-9ab3-b181206c1a85,,5/8/2023 10:37,5/8/2023 10:41,5-Aug-23,,,,574,Katelyn Horton,Mason Gupta,Olivia Tan,0-30,Morning,5
346b2113-0759-4276-a786-bca047ea49d5,Inbound,Returns,Fraudulent User,,c1335348-f753-4b3f-8ab2-02ba49148a31,,5/8/2023 11:15,5/8/2023 11:18,5-Aug-23,,,,,Cynthia Mills,William Park,John Smith,31-60,Morning,5
d5bf2d68-4f8a-4684-873d-3766c92b0b7f,Inbound,Returns,Reverse Pickup Enquiry,I talked to someone yesterday also regarding my issue but she said it will be resolved & I will get the update but I didn't receive anything.Today also I talked to another one she was quite good to listen & understand my issue & promised to help. I am waiting for this resolution. . ,283d3120-17e8-423e-885d-99c8d3a3ee78,,6/8/2023 7:53,6/8/2023 8:04,6-Aug-23,,,,,Gordon Jones,Austin Johnson,Michael Lee,0-30,Morning,5
6fcc64e1-9458-442a-ac78-f4591178745e,Inbound,Order Related,Seller Cancelled Order,,078c1b74-4a2c-4312-a76d-7def9b7dd18f,,6/8/2023 12:02,6/8/2023 12:05,6-Aug-23,,,,,Kristin King,Dylan Kim,Michael Lee,>90,Morning,1
aab64564-f192-4618-805c-fe87b4e5cd37,Inbound,Returns,Service Centres Related,Good,93d8a566-88ad-41f4-9e17-0c43e01a4ccd,,6/8/2023 15:50,6/8/2023 15:57,6-Aug-23,,,,,Amanda Brown,Emily Yamashita,John Smith,>90,Morning,5
6acf2dd8-67d3-4d76-bca9-737723ecea54,Inbound,Product Queries,Product Specific Information,,db145ac9-b799-4abf-a0c2-8afd98f8d64f,,6/8/2023 18:51,6/8/2023 18:53,6-Aug-23,,,,,Jacob Arnold,William Park,John Smith,61-90,Evening,4
373b3f94-6fdf-493b-b7db-ed3a66969f1a,Inbound,Returns,Damaged,Very good ,b557218e-9e39-44f2-9607-6cc4dd454378,25/07/2023 12:16,6/8/2023 14:36,6/8/2023 14:38,6-Aug-23,W26,Mobile,10499,,Jeremy George,William Park,John Smith,31-60,Morning,5
24a2e231-53cb-439c-bdd8-1c501fc15ae9,Inbound,Order Related,Order status enquiry,,ab3f23fb-5fa6-4899-bee2-f2e86e411fad,,5/8/2023 14:28,5/8/2023 14:32,5-Aug-23,,,,,Bobby Higgins,Scarlett Chen,John Smith,0-30,Morning,4
a8deb085-acd3-4a4c-8e4c-846070727799,Inbound,Payments related,Payment related Queries,,c99721d9-9725-4e7d-983c-2ab0702873b6,,6/8/2023 15:36,6/8/2023 15:40,6-Aug-23,,,,,Samantha Swanson,Ava Wong,William Kim,On Job Training,Evening,5
7d6a027c-9769-4157-b0e0-91f9b7669b83,Inbound,Returns,Reverse Pickup Enquiry,,c899c370-5e98-4a79-8997-52fe906f7022,,6/8/2023 19:02,6/8/2023 20:07,6-Aug-23,,,,,Wendy Church,Wyatt Kim,Michael Lee,31-60,Evening,4
86bcec0c-a114-49be-a607-fbe49a303383,Inbound,Order Related,Order status enquiry,,0ef8be0e-4bb7-4f81-bd79-75d6d311453a,4/8/2023 19:00,4/8/2023 21:15,5/8/2023 14:46,5-Aug-23,KOLKATA,Home,2599,,Christine Gray,Logan Lee,Emily Chen,0-30,Evening,5
bbfc2e90-c0b2-4119-84c7-8bcef7c81801,Inbound,Returns,Reverse Pickup Enquiry,Good ,a70479da-346a-40cb-b39d-c4348341f837,,5/8/2023 9:21,5/8/2023 9:22,5-Aug-23,,,,,Bobby Rodriguez,Ethan Tan,John Smith,>90,Morning,5
051d40fd-a04d-4c3c-9000-e41901a5e2cb,Inbound,Returns,Reverse Pickup Enquiry,,2613104a-6c0f-477b-92aa-4379518354ef,,5/8/2023 15:53,5/8/2023 15:53,5-Aug-23,,,,,John Green,Jackson Park,William Kim,On Job Training,Evening,5
27448dd8-a616-4fe3-8200-73c3fd9157b1,Inbound,Returns,Return request,,4ea74efa-917e-44d7-bcc4-18c16168f78e,,5/8/2023 23:35,5/8/2023 23:41,5-Aug-23,,,,,William Carey DVM,William Park,John Smith,61-90,Evening,4
3954adb1-f69e-4b10-a489-415eaa1c2c1e,Inbound,Returns,Reverse Pickup Enquiry,,61374f79-df6a-4905-a22f-b5c244f3f8ad,,6/8/2023 12:14,6/8/2023 12:15,6-Aug-23,,,,,Shane Schwartz,Carter Park,Michael Lee,>90,Morning,5
f95165ce-4835-46bc-83a8-b069a7c22bf5,Inbound,App/website,Issues with Shopzilla App,,904a3dcb-379d-4b0f-9e8c-cb59f6bbc2f9,,6/8/2023 13:11,6/8/2023 15:07,6-Aug-23,,,,,Anthony Booth,William Park,John Smith,31-60,Morning,5
7035c365-3b93-4ae7-99e9-b817b9659f4a,Outcall,Returns,Return request,,86bb855c-ace6-4378-a4d7-a25b3cc8e944,,6/8/2023 19:04,6/8/2023 19:49,6-Aug-23,,,,,Austin Robinson,Logan Lee,Emily Chen,61-90,Evening,3
529a2b55-d1ce-463d-97ec-a1378919be62,Inbound,Returns,Reverse Pickup Enquiry,,b12b5377-6386-4692-8eda-94757da00d66,,6/8/2023 21:32,6/8/2023 21:33,6-Aug-23,,,,,Virginia Lane,Sophia Sato,John Smith,>90,Split,5
ea0a4106-cf36-451d-b1d5-8bdadeb4cf94,Inbound,Returns,Damaged,,0eb54e05-18ea-4b59-9fa7-8e2c2e188a9a,,6/8/2023 23:27,6/8/2023 23:28,6-Aug-23,,,,,Samantha Miller,Brayden Wong,John Smith,>90,Evening,4
280f3c78-0402-4932-a439-d47cc22fa3d7,Inbound,Order Related,Order status enquiry,,2228cc8e-67b6-4ef2-8f11-b7d96ce9c4c0,4/8/2023 1:56,4/8/2023 20:16,5/8/2023 11:08,5-Aug-23,MUMBAI,LifeStyle,265,,Kenneth Ramos,Aiden Patel,Olivia Tan,On Job Training,Evening,1
c6bc93d0-d25b-48fd-be91-0deacd6e46d8,Inbound,Returns,Reverse Pickup Enquiry,,d89df2e3-eb66-40e5-9107-020577de6b41,,5/8/2023 8:05,5/8/2023 8:06,5-Aug-23,,,,,Thomas Blair,Noah Patel,Michael Lee,>90,Morning,4
90de5f37-7d7f-4f73-8161-1e2ce50d32b5,Inbound,Returns,Wrong,good,d8c3259a-9967-4f39-8748-e58467eaa14b,26/07/2023 11:21,5/8/2023 10:39,5/8/2023 11:06,5-Aug-23,AGARTALA,Books & General merchandise,4999,,Renee Martin,Lily Chen,Michael Lee,>90,Morning,5
fb141c83-c057-4526-b39e-f8403b1d7920,Inbound,Order Related,Installation/demo,,a1f8e432-2466-4e5f-b663-47a8caabdccd,,5/8/2023 10:09,5/8/2023 10:44,5-Aug-23,,,,,Alyssa Ford,Carter Park,Jennifer Nguyen,On Job Training,Morning,4
